time;isin;high;low;last;vol#
200607111150;OMX;944.23;943.58;943.99;4564.8125
200607111155;OMX;943.95;943.48;943.81;4669.9272
200607111200;OMX;944.19;943.18;943.35;4708.9688
200607111205;OMX;943.75;943.15;943.21;4737.9175
200607111210;OMX;943.89;943.59;943.59;4772.3965
200607111215;OMX;943.72;942.9;942.9;4778.0576
200607111220;OMX;943.72;943.32;943.32;4795.084
200607111225;OMX;943.24;942.71;942.71;4881.5684
200607111230;OMX;944.56;943.05;944.56;5020.4336
200607111235;OMX;944.74;943.71;944.74;5033.9204
200607111240;OMX;944.65;943.92;943.92;5049.2754
200607111245;OMX;944.5;943.88;944.4;5103.8218
200607111250;OMX;944.84;944.19;944.69;5114.2354
200607111255;OMX;944.5;943.92;944.5;5174.1099
200607111300;OMX;944.74;944.37;944.73;5226.8271
200607111305;OMX;945.57;944.66;945.27;5238.9814
200607111310;OMX;946.13;945.7;946.13;5348.1235
200607111315;OMX;946;945.79;945.81;5358.9106
200607111320;OMX;946.17;945.4;945.98;5361.2622
200607111325;OMX;947.16;945.92;947.16;5505.5288
200607111330;OMX;947;946.53;946.53;5557.6255
200607111335;OMX;946.95;946.13;946.95;5625.1636
200607111340;OMX;946.43;945.55;945.55;5693.9834
200607111345;OMX;947.34;946.03;947.34;5737.2256
200607111350;OMX;947.55;947.07;947.07;5760.6489
200607111355;OMX;947.17;945.78;946.46;5844.9585
200607111400;OMX;946.42;946.15;946.42;5863.5391
200607111405;OMX;946.76;945.79;946.76;5907.8877
200607111410;OMX;946.37;945.52;945.93;5978.9756
200607111415;OMX;945.78;945.21;945.26;6012.4927
200607111420;OMX;945.76;945.48;945.65;6083.811
200607111425;OMX;945.58;944.46;944.59;6133.3013
200607111430;OMX;944.71;943.83;943.87;6263.6172
200607111435;OMX;944.58;943.84;944.58;6390.9565
200607111440;OMX;943.8;942.56;943.26;6471.8804
200607111445;OMX;943.5;943.11;943.5;6620.064
200607111450;OMX;943.56;942.85;943.56;6763.8457
200607111455;OMX;944.12;943.39;943.88;6830.1338
200607111500;OMX;943.34;942.82;942.82;6899.9541
200607111505;OMX;942.85;942.41;942.41;6970.7651
200607111510;OMX;942.87;941.81;942.87;7023.1382
200607111515;OMX;942.22;941.55;941.55;7111.187
200607111520;OMX;941.97;941.6;941.6;7178.1128
200607111525;OMX;941.98;940.16;940.16;7307.271
200607111530;OMX;941.16;940.69;941.04;7382.6509
200607111535;OMX;941.06;939.42;939.95;7604.1338
200607111540;OMX;940.13;939.12;940.07;7722.4858
200607111545;OMX;940.98;940.1;940.74;7864.0708
200607111550;OMX;941.07;940.11;941.07;8073.2944
200607111555;OMX;942.42;941.38;941.98;8118.5425
200607111600;OMX;942.2;941.39;941.39;8383.3262
200607111605;OMX;941.39;939.43;939.43;8562.624
200607111610;OMX;940.16;939.36;940.16;8676.5342
200607111615;OMX;939.63;938.37;938.94;8747.9346
200607111620;OMX;940.38;938.94;940.38;8939.6455
200607111625;OMX;940.77;940.43;940.54;8995.7832
200607111630;OMX;940.78;939.54;940.28;9244.8311
200607111635;OMX;940.28;938.18;938.18;9416.1904
200607111640;OMX;938.79;937.94;938.79;9546.5752
200607111645;OMX;939.5;938.61;938.8;9617.1563
200607111650;OMX;939.34;938.42;939.34;9671.2754
200607111655;OMX;938.68;938.3;938.43;9731.0273
200607111700;OMX;938.85;937.82;938.49;9963.085
200607111705;OMX;940.4;938.49;940.4;10061.5508
200607111710;OMX;941.07;940.15;940.83;10168.6152
200607111715;OMX;940.98;940.22;940.52;10504.0322
200607111720;OMX;940.86;940.14;940.38;10701.5186
200607111725;OMX;940.36;940.29;940.29;10958.8008
200607111730;OMX;939.57;939.37;939.37;11218.1348
200607120905;OMX;943.58;939.37;943.58;549.9036
200607120910;OMX;944.09;942.97;943.97;683.9069
200607120915;OMX;945.26;944.57;944.57;750.2479
200607120920;OMX;945.26;944.44;945.26;822.0421
200607120925;OMX;945.85;944.87;944.87;900.5414
200607120930;OMX;944.84;944.4;944.72;987.812
200607120935;OMX;946.12;944.63;945.55;1046.8992
200607120940;OMX;945.38;944.55;944.55;1088.9993
200607120945;OMX;945.17;943.97;943.97;1217.5518
200607120950;OMX;944.17;943.14;944.17;1291.3304
200607120955;OMX;944.13;942.72;942.72;1459.7198
200607121000;OMX;943.62;942.93;943.62;1597.2084
200607121005;OMX;943.62;942.54;942.54;1651.3641
200607121010;OMX;943.68;942.82;943.68;1771.5413
200607121015;OMX;943.45;942.91;943.45;1843.2595
200607121020;OMX;945.21;943.07;945.21;1939.139
200607121025;OMX;945.47;944.85;945.47;2092.4668
200607121030;OMX;945.3;944.73;945.24;2184.8245
200607121035;OMX;946.08;945.24;946;2253.0237
200607121040;OMX;946.03;945.62;945.88;2306.7495
200607121045;OMX;946.18;945.28;946.13;2355.8901
200607121050;OMX;946.57;945.22;945.22;2454.7434
200607121055;OMX;945.88;945.32;945.71;2543.1528
200607121100;OMX;946.12;945.04;946.12;2656.8909
200607121105;OMX;946.24;945.54;945.54;2739.5339
200607121110;OMX;946.03;945.02;946.03;2805.5093
200607121115;OMX;946.12;945.12;945.12;2955.2505
200607121120;OMX;945.78;944.59;945.17;2992.4321
200607121125;OMX;945.37;944.58;945.37;3039.8457
200607121130;OMX;944.63;944.36;944.36;3084.3948
200607121135;OMX;944.7;944.11;944.6;3143.3384
200607121140;OMX;944.57;944.02;944.18;3218.4082
200607121145;OMX;943.99;943.79;943.85;3269.9006
200607121150;OMX;945.02;943.79;945.02;3307.8911
200607121155;OMX;944.74;943.59;944.04;3356.7146
200607121200;OMX;943.51;942.93;943.32;3431.1299
200607121205;OMX;943.58;943.32;943.53;3463.3037
200607121210;OMX;943.57;942.98;942.98;3532.6882
200607121215;OMX;943.1;942.22;942.99;3629.0449
200607121220;OMX;943.19;942.37;942.68;3681.9346
200607121225;OMX;943.06;942.04;942.04;3704.9128
200607121230;OMX;942.95;942.66;942.67;3744.033
200607121235;OMX;942.7;941.86;941.86;3788.7417
200607121240;OMX;942.28;941.67;941.98;3845.7141
200607121245;OMX;942.27;941.62;942.2;4008.998
200607121250;OMX;942.4;942.2;942.28;4154.7969
200607121255;OMX;943.06;942.25;942.81;4183.0718
200607121300;OMX;943.91;942.66;943.91;4369.6963
200607121305;OMX;943.91;942.55;942.55;4483.9521
200607121310;OMX;943.1;942.44;943.1;4602.8755
200607121315;OMX;942.75;942.25;942.25;4639.8599
200607121320;OMX;942.89;942.25;942.84;4683.8823
200607121325;OMX;942.88;942.52;942.88;4713.0405
200607121330;OMX;942.91;942.52;942.55;4744.6318
200607121335;OMX;943.24;942.04;943.14;4893.3633
200607121340;OMX;943.5;942.52;943.5;4960.8286
200607121345;OMX;943.28;942.66;942.91;5100.2397
200607121350;OMX;943.23;942.24;943.23;5140.4233
200607121355;OMX;943.27;942.5;942.5;5239.166
200607121400;OMX;942.94;942.28;942.73;5342.2598
200607121405;OMX;942.73;942.08;942.08;5412.1338
200607121410;OMX;942.15;942.03;942.1;5481.2202
200607121415;OMX;942.46;942.14;942.23;5523.313
200607121420;OMX;942.68;941.68;941.71;5570.5112
200607121425;OMX;942.72;941.93;941.94;5720.2725
200607121430;OMX;942.42;941.56;941.56;5794.7935
200607121435;OMX;941.79;940.97;941.74;5902.6528
200607121440;OMX;941.85;941.09;941.77;5969.3369
200607121445;OMX;941.83;941.42;941.76;6047.8149
200607121450;OMX;942.04;941.16;941.65;6159.9272
200607121455;OMX;942.38;941.51;942.1;6219.1753
200607121500;OMX;942.43;940.9;940.9;6317.9961
200607121505;OMX;941.45;940.9;941.31;6401.1685
200607121510;OMX;940.97;940.14;940.44;6462.1709
200607121515;OMX;940.75;939.94;940.75;6533.2329
200607121520;OMX;941.42;940.74;941.42;6682.1709
200607121525;OMX;941.46;940.66;940.66;6717.5146
200607121530;OMX;941.54;941.39;941.54;6759.791
200607121535;OMX;941.9;940.73;941.9;6956.6094
200607121540;OMX;942.62;941.98;942.45;7049.3252
200607121545;OMX;941.88;941.77;941.88;7104.7212
200607121550;OMX;942.45;941.78;942.45;7233.0864
200607121555;OMX;942.14;940.36;940.67;7382.8232
200607121600;OMX;940.96;939.53;939.53;7536.9336
200607121605;OMX;939.48;938.44;938.44;7718.502
200607121610;OMX;938.32;937.51;937.51;7826.0908
200607121615;OMX;939.34;938.55;939.34;7945.4771
200607121620;OMX;939.7;939.19;939.7;8071.1602
200607121625;OMX;939.96;939.42;939.56;8182.8521
200607121630;OMX;939.44;938.9;939.44;8334.3037
200607121635;OMX;939.25;937.65;937.98;8605.543
200607121640;OMX;938.03;937.18;938.03;8769.7979
200607121645;OMX;938.28;937.31;938.28;8922.3223
200607121650;OMX;938.08;937.27;937.33;9152.7676
200607121655;OMX;937.63;936.94;936.94;9315.2578
200607121700;OMX;938.19;936.36;937.94;9471.5391
200607121705;OMX;937.68;936.89;936.89;9649.3125
200607121710;OMX;938.31;937.48;938.31;9852.1309
200607121715;OMX;938.71;937.39;937.8;9968.9072
200607121720;OMX;938.85;937.8;938.83;10116.5488
200607121730;OMX;937.87;937.87;937.87;10706.8936
200607130905;OMX;937.87;931.51;931.51;427.952
200607130910;OMX;928.13;925.13;925.81;746.0456
200607130915;OMX;927.73;926.62;927.73;928.5269
200607130920;OMX;929.6;928.51;929.6;1127.4991
200607130925;OMX;931.35;930.26;931.24;1231.3137
200607130930;OMX;930.33;928.84;928.84;1383.4354
200607130935;OMX;929.25;928.67;928.91;1519.2039
200607130940;OMX;930.76;929.26;930.65;1602.4047
200607130945;OMX;931.17;929.96;929.97;1772.049
200607130950;OMX;931.01;929.9;931.01;1824.9413
200607130955;OMX;931.34;931.04;931.34;1867.9727
200607131000;OMX;930.82;930.58;930.77;1994.868
200607131005;OMX;930.44;929.67;929.71;2094.2847
200607131010;OMX;930.23;928.92;929.81;2200.0557
200607131015;OMX;930.33;929.92;930.24;2314.2241
200607131020;OMX;930.81;929.24;929.24;2391.4773
200607131025;OMX;930.37;929.51;929.73;2463.9871
200607131030;OMX;929.51;929.09;929.51;2587.0913
200607131035;OMX;930.14;929.16;929.27;2656.9778
200607131040;OMX;929.43;928.83;929.43;2682.6584
200607131045;OMX;928.94;928.35;928.35;2723.1748
200607131050;OMX;929.11;927.87;928.58;2806.4609
200607131055;OMX;927.88;927.56;927.56;3017.8562
200607131100;OMX;927.87;927.04;927.58;3084.3833
200607131105;OMX;928.47;927.79;927.88;3174.4102
200607131110;OMX;929.32;928.16;929;3209.6423
200607131115;OMX;929.47;929.25;929.47;3272.9697
200607131120;OMX;929.04;928.42;928.67;3365.8386
200607131125;OMX;928.77;928.08;928.08;3483.5166
200607131130;OMX;928.64;927.91;928.64;3546.373
200607131135;OMX;928.5;927.9;928.48;3598.8369
200607131140;OMX;928.99;928.19;928.6;3664.3052
200607131145;OMX;928.55;927.37;928.55;3725.8306
200607131150;OMX;928.48;928.06;928.06;3798.3538
200607131155;OMX;928.22;927.74;927.84;3856.8772
200607131200;OMX;928.45;927.39;928.45;3910.7954
200607131205;OMX;928.96;928.6;928.68;3984.5354
200607131210;OMX;928.71;927.93;928.21;4024.1655
200607131215;OMX;928.8;928.78;928.8;4108.0112
200607131220;OMX;928.41;927.96;927.96;4148.3179
200607131225;OMX;928.34;926.94;928.34;4248.5967
200607131230;OMX;928.36;927.47;927.47;4292.7876
200607131235;OMX;928.26;927.58;928.26;4405.4038
200607131240;OMX;928.13;927.36;927.8;4440.0957
200607131245;OMX;928.28;927.42;927.42;4474.0244
200607131250;OMX;928.45;927.52;927.79;4527.3042
200607131255;OMX;928.57;927.89;928.57;4544.5732
200607131300;OMX;928.55;927.42;928.04;4561.6631
200607131305;OMX;928.27;927.42;928.24;4589.7197
200607131310;OMX;928.33;927.99;928.16;4641.7734
200607131315;OMX;928.04;927.62;927.95;4672.5146
200607131320;OMX;927.71;927.42;927.42;4705.9307
200607131325;OMX;927.21;926.49;926.91;4727.6509
200607131330;OMX;926.56;925.68;926.42;4928.603
200607131335;OMX;926.08;925.95;925.96;5050.5
200607131340;OMX;926.44;925.28;925.28;5110.0991
200607131345;OMX;925.83;924.97;925.37;5171.376
200607131350;OMX;926.09;925.05;925.3;5200.9927
200607131355;OMX;925.87;922.41;922.51;5463.627
200607131400;OMX;923.65;922.55;923.38;5575.106
200607131405;OMX;923.03;922.51;922.99;5716.5024
200607131410;OMX;922.49;921.21;921.21;5895.0161
200607131415;OMX;921.7;920.98;920.98;6006.5708
200607131420;OMX;921.45;920.9;921.45;6114.1499
200607131425;OMX;921.9;921.5;921.9;6187.3208
200607131430;OMX;922.33;921.25;922.33;6268.4561
200607131435;OMX;922.83;921.79;922.72;6378.2637
200607131440;OMX;922.97;922.72;922.9;6463.0239
200607131445;OMX;922.59;921.37;921.55;6507.9888
200607131450;OMX;922;920.84;922;6594.0112
200607131455;OMX;922.09;921.29;921.3;6634.3096
200607131500;OMX;921.84;919.96;919.96;6731.5913
200607131505;OMX;919.17;918.83;919.17;6911.7231
200607131510;OMX;920.26;918.76;920.26;7029.5796
200607131515;OMX;920.25;919;919.7;7103.0942
200607131520;OMX;920.29;919.45;919.94;7364.7178
200607131525;OMX;921.23;920.42;921.23;7442.4629
200607131530;OMX;921.71;921.29;921.29;7600.6987
200607131535;OMX;921.6;920.58;921.6;7683.1538
200607131540;OMX;921.97;921.4;921.97;7801.1074
200607131545;OMX;922.65;922.07;922.1;7846.1499
200607131550;OMX;921.63;921.27;921.27;8058.2651
200607131555;OMX;920.31;919.55;920.03;8195.1816
200607131600;OMX;920.12;917.21;917.21;8331.9688
200607131605;OMX;918.42;917.34;917.87;8540.5244
200607131610;OMX;918.56;917.42;918.44;8736.4795
200607131615;OMX;919.17;917.84;918.8;8884.6699
200607131620;OMX;918.78;917.14;918.78;9135.0879
200607131625;OMX;918.03;916.3;916.3;9280.1748
200607131630;OMX;919.44;916.19;919.44;9583.8076
200607131635;OMX;922.57;919.58;922.57;9908.2598
200607131640;OMX;923.6;922.63;923.6;10079.3252
200607131645;OMX;925.09;923.75;923.94;10266.6123
200607131650;OMX;924.19;923.08;924.19;10408.5527
200607131655;OMX;924.31;923.85;923.85;10544.0059
200607131700;OMX;924.42;923.08;923.08;10637.748
200607131705;OMX;923.34;922.01;923.34;10973.4971
200607131710;OMX;923.5;922.24;922.27;11204.1318
200607131715;OMX;922.06;920.78;922.06;11371.4697
200607131720;OMX;922.9;921.61;922.31;11626.2031
200607131725;OMX;921.71;921.33;921.33;11979.2578
200607131730;OMX;921.63;921.43;921.49;12241.2168
200607140905;OMX;921.49;913.33;913.33;839.2673
200607140910;OMX;911.41;910.27;911.13;1122.6156
200607140915;OMX;911.26;909.9;911.26;1316.37
200607140920;OMX;913.17;911.26;912.35;1622.4484
200607140925;OMX;911.83;911.3;911.61;1831.7266
200607140930;OMX;913.87;911.59;913.31;2024.3256
200607140935;OMX;913.75;912.76;912.76;2111.1477
200607140940;OMX;913.98;913.53;913.53;2207.824
200607140945;OMX;914.84;913.19;914.84;2379.7864
200607140950;OMX;915.65;914.43;915.47;2583.4133
200607140955;OMX;917.07;916.1;917.07;2708.4504
200607141000;OMX;917.28;915.96;916.14;2899.6753
200607141005;OMX;916.92;916.14;916.18;2998.8733
200607141010;OMX;916.71;916;916;3104.7756
200607141015;OMX;915.97;915.36;915.97;3157.6616
200607141020;OMX;915.97;915;915.34;3262.999
200607141025;OMX;916.14;915.46;916.02;3437.0984
200607141030;OMX;917.03;916.15;916.93;3491.675
200607141035;OMX;916.67;915.65;916.55;3584.0767
200607141040;OMX;916.66;916.01;916.41;3645.2529
200607141045;OMX;916.71;916.46;916.71;3717.3608
200607141050;OMX;916.79;916.09;916.65;3797.8687
200607141055;OMX;917.12;916.6;917.12;3899.6025
200607141100;OMX;917.38;916.37;917.38;4058.425
200607141105;OMX;917.38;915.59;915.59;4183.8872
200607141110;OMX;916.74;915.85;916.74;4264.3325
200607141115;OMX;917.41;916.58;917.19;4311.0942
200607141120;OMX;917.37;917.14;917.37;4391.7393
200607141125;OMX;916.98;916.71;916.83;4461.9702
200607141130;OMX;917.71;916.27;916.32;4572.3013
200607141135;OMX;917.22;916.32;917.22;4640.9946
200607141140;OMX;917.47;916.77;917.47;4703.8887
200607141145;OMX;918.12;917.6;917.6;4736.8662
200607141150;OMX;918.36;917.26;917.64;4929.8696
200607141155;OMX;917.14;916.58;917.14;5035.1914
200607141200;OMX;917.36;916.73;917.12;5093.6309
200607141205;OMX;917.89;917.12;917.89;5171.5386
200607141210;OMX;918.43;917.88;918.42;5210.8315
200607141215;OMX;918.14;916.96;917.16;5249.4785
200607141220;OMX;917.9;916.82;916.99;5340.4731
200607141225;OMX;917.1;916.69;916.92;5379.0273
200607141230;OMX;917.86;916.8;916.8;5443.3315
200607141235;OMX;917.03;916.8;916.94;5520.7554
200607141240;OMX;916.89;916.1;916.64;5698.6514
200607141245;OMX;916.82;915.92;916.08;5830.7461
200607141250;OMX;917.14;916.08;916.67;5861.1636
200607141255;OMX;916.83;916.16;916.39;5951.8018
200607141300;OMX;916.65;915.9;916.65;5980.4917
200607141305;OMX;916.7;915.92;915.99;6045.6626
200607141310;OMX;915.67;914.72;914.72;6105.4858
200607141315;OMX;915.11;913.1;913.1;6168.0918
200607141320;OMX;914.3;913.1;913.57;6249.0146
200607141325;OMX;914.11;913.17;913.87;6277.8569
200607141330;OMX;913.98;913.83;913.94;6332.6553
200607141335;OMX;914.91;913.94;914.44;6366.6289
200607141340;OMX;914.79;913.75;914.79;6433.2524
200607141345;OMX;915.58;914.91;915.58;6473.2261
200607141350;OMX;915.58;913.48;913.94;6561.8706
200607141355;OMX;914.21;913.34;914.21;6594.543
200607141400;OMX;914.6;913.8;913.8;6623.3638
200607141405;OMX;914.83;913.8;914.83;6650.4404
200607141410;OMX;915.2;914.69;914.69;6692.4019
200607141415;OMX;915.29;914.51;914.51;6740.5513
200607141420;OMX;915.23;914.51;915.23;6812.8018
200607141425;OMX;915.58;914.76;915.55;6857.4961
200607141430;OMX;915.57;914.79;915.32;6956.9727
200607141435;OMX;915.42;915.32;915.36;6989.9854
200607141440;OMX;915.46;914.48;915.46;7164.0889
200607141445;OMX;915.5;915.19;915.19;7184.0908
200607141450;OMX;915.4;914.78;915.31;7282.7549
200607141455;OMX;915.49;914.8;914.8;7368.6367
200607141500;OMX;915.94;914.95;915.94;7437.9443
200607141505;OMX;916.21;915.72;915.72;7485.8901
200607141510;OMX;914.97;913.75;914.27;7688.2788
200607141515;OMX;914.44;913.63;914.29;7763.9229
200607141520;OMX;915.15;914.29;915.15;7821.8872
200607141525;OMX;914.75;913.66;913.85;7925.668
200607141530;OMX;913.86;913.35;913.69;7995.2241
200607141535;OMX;914.29;913.59;914.29;8141.5278
200607141540;OMX;912.91;912.48;912.76;8392.7529
200607141545;OMX;912.73;912.22;912.69;8488.2764
200607141550;OMX;913.12;912.65;912.78;8601.915
200607141555;OMX;913.44;912;912;8719.4502
200607141600;OMX;911.68;910.91;911.47;8829.1963
200607141605;OMX;912.68;911.08;911.76;9070.3008
200607141610;OMX;910.51;909.39;909.41;9358.6113
200607141615;OMX;910.75;909.58;910.75;9460.9141
200607141620;OMX;911.81;909.93;911.81;9565.0352
200607141625;OMX;912.52;911.9;911.9;9710.5303
200607141630;OMX;911.72;910.34;911.15;9876.0137
200607141635;OMX;911.49;909.77;910.4;10075.5371
200607141640;OMX;910.69;910.15;910.57;10146.7021
200607141645;OMX;910.96;909.93;910.06;10197.915
200607141650;OMX;911.07;910.06;911.07;10317.9248
200607141655;OMX;911.18;909.29;909.39;10514.7207
200607141700;OMX;909.15;908.08;908.08;10645.3555
200607141705;OMX;908.08;905.28;905.92;11046.9023
200607141710;OMX;906.73;905.55;906.52;11225.3838
200607141715;OMX;906.65;904.72;905.23;11447.0254
200607141720;OMX;905.23;904.08;904.41;11795.998
200607141725;OMX;905.15;905;905.15;12157.4092
200607141730;OMX;906.05;906.05;906.05;12437.5693
200607170905;OMX;907.89;904.46;904.46;372.6888
200607170910;OMX;903.17;900.62;901.92;532.1876
200607170915;OMX;904.12;902.59;904.12;597.2549
200607170920;OMX;904.23;903.39;903.67;854.2652
200607170925;OMX;903.61;902.77;903.61;999.9107
200607170930;OMX;903.72;902.62;902.62;1101.0774
200607170935;OMX;903.64;902.2;903.43;1303.0122
200607170940;OMX;901.82;900.4;900.95;1471.1022
200607170945;OMX;899.25;897.37;897.37;1660.1962
200607170950;OMX;897.6;896.49;897.13;1803.9993
200607170955;OMX;898.32;897.39;898.15;1954.1068
200607171000;OMX;900.24;899.24;900.24;2106.2273
200607171005;OMX;900.09;899.53;899.72;2185.0469
200607171010;OMX;899.43;898.87;899.43;2274.1726
200607171015;OMX;899.17;897.18;897.59;2414.7849
200607171020;OMX;897.79;896.82;896.82;2588.03
200607171025;OMX;897.03;895.97;895.97;2733.1921
200607171030;OMX;895.65;895.11;895.22;2859.3284
200607171035;OMX;894.65;894.47;894.58;3073.7188
200607171040;OMX;894.92;894.07;894.44;3133.9739
200607171045;OMX;896.41;895.08;896.41;3323.4578
200607171050;OMX;896.63;896.02;896.02;3487.2329
200607171055;OMX;895.99;894.73;894.73;3673.7136
200607171100;OMX;896.08;894.99;896.08;3736.4104
200607171105;OMX;897.22;896.15;896.25;3878.9504
200607171110;OMX;897.31;896.74;897.21;3911.9543
200607171115;OMX;897.44;896.33;897.44;3946.9282
200607171120;OMX;898.13;897.16;898.13;4051.0471
200607171125;OMX;898.06;897.03;897.03;4089.7722
200607171130;OMX;897.3;896.97;897.22;4112.7354
200607171135;OMX;898.15;896.92;898.15;4170.4199
200607171140;OMX;898.21;897.52;897.87;4239.3516
200607171145;OMX;897.9;897.29;897.72;4287.6851
200607171150;OMX;897.65;896.85;897.65;4388.2686
200607171155;OMX;897.69;897.09;897.69;4429.5928
200607171200;OMX;897.42;897;897;4467.4385
200607171205;OMX;897.07;895.67;896.63;4712.5933
200607171210;OMX;898.1;897.13;897.94;4884.6211
200607171215;OMX;899.18;897.94;899.18;5061.7954
200607171220;OMX;904.15;901.22;903.91;5679.5298
200607171225;OMX;905.54;902.64;905.54;6179.4761
200607171230;OMX;905.96;903.61;903.61;6458.9629
200607171235;OMX;903.32;901.7;903.01;6725.4209
200607171240;OMX;903.14;902.45;903.14;6925.668
200607171245;OMX;903.13;902.48;902.83;7000.0615
200607171250;OMX;903.12;902.35;902.35;7080.5713
200607171255;OMX;903.04;902.63;902.75;7117.1914
200607171300;OMX;902.69;902.1;902.69;7137.0713
200607171305;OMX;903.97;902.16;903.86;7265.6792
200607171310;OMX;904.47;904.07;904.47;7300.0405
200607171315;OMX;904.69;904.15;904.69;7328.4287
200607171320;OMX;904.26;903.79;903.79;7378.6772
200607171325;OMX;904.09;902.58;902.58;7446.9214
200607171330;OMX;903.66;902.64;902.81;7476.1138
200607171335;OMX;903.2;902.26;902.32;7497.6694
200607171340;OMX;902.49;902.02;902.05;7517.3159
200607171345;OMX;902.23;902.04;902.13;7534.7754
200607171350;OMX;902.58;901.78;901.78;7581.8394
200607171355;OMX;901.95;901.48;901.48;7638.0703
200607171400;OMX;901.97;901.19;901.53;7667.7495
200607171405;OMX;901.69;900.97;900.97;7694.9478
200607171410;OMX;901.42;900.46;900.46;7709.9692
200607171415;OMX;900.9;900.17;900.17;7721.5303
200607171420;OMX;901.93;900.17;901.34;7830.5635
200607171425;OMX;902.14;901;902.14;7857.8296
200607171430;OMX;902.11;900.52;901.32;7947.7979
200607171435;OMX;900.89;899.56;899.56;8065.9575
200607171440;OMX;900.69;900.21;900.4;8183.8945
200607171445;OMX;900.56;898.85;898.85;8291.8203
200607171450;OMX;899.71;898.85;899.71;8390.3428
200607171455;OMX;899.08;898.57;898.95;8451.7402
200607171500;OMX;900.8;898.65;900.8;8573.123
200607171505;OMX;901.57;900.6;901.07;8805.207
200607171510;OMX;902.26;900.89;902.26;8868.2129
200607171515;OMX;902.51;902.28;902.51;8926.2891
200607171520;OMX;903.03;901.85;902.39;9017.6357
200607171525;OMX;903.14;902.12;903.14;9292.3535
200607171530;OMX;903.39;903.06;903.39;9491.2842
200607171535;OMX;903.82;903.22;903.82;9688.5303
200607171540;OMX;905.77;904.13;905.77;9918.667
200607171545;OMX;906.5;905.98;906.28;10087.9912
200607171550;OMX;905.59;904.56;904.61;10298.0615
200607171555;OMX;904.78;903.98;904.41;10412.3652
200607171600;OMX;904.58;901.45;901.45;10708.4072
200607171605;OMX;901.4;900.61;901.1;10883.0557
200607171610;OMX;901.92;901.1;901.1;11074.7881
200607171615;OMX;901.42;900.67;900.88;11231.2695
200607171620;OMX;902.53;901.2;902;11484.6787
200607171625;OMX;902.35;901.83;902.02;11648.7207
200607171630;OMX;902;900.63;900.63;11954.3135
200607171635;OMX;900.36;899.89;899.89;12181.2393
200607171640;OMX;900.09;899.02;899.54;12420.0889
200607171645;OMX;899.95;899.27;899.95;12537.4443
200607171650;OMX;901.16;900.16;900.47;12711.9316
200607171655;OMX;900.21;899.29;899.56;12945.0137
200607171700;OMX;900.48;899.59;900.48;13214.4121
200607171705;OMX;900.27;899.68;899.68;13457.5605
200607171710;OMX;900.88;899.82;899.92;13728.0645
200607171715;OMX;900.39;898.97;899.84;13896.5176
200607171720;OMX;900.58;899.27;899.66;14380.1992
200607171730;OMX;899.37;899.12;899.35;14816.4775
200607180905;OMX;900.24;897.98;897.98;447.0457
200607180910;OMX;897.76;896.65;897.76;546.843
200607180915;OMX;901.96;898.46;901.96;724.0572
200607180920;OMX;903.92;902.38;903.92;914.2831
200607180925;OMX;906.67;904.64;906.67;1057.6439
200607180930;OMX;906.72;905.97;906.49;1149.4143
200607180935;OMX;906.32;906.01;906.27;1422.9686
200607180940;OMX;905.91;905.4;905.51;1492.5629
200607180945;OMX;905.35;903.33;903.96;1606.2177
200607180950;OMX;903.67;902.78;903.28;1730.9497
200607180955;OMX;902.72;902.05;902.05;1823.8777
200607181000;OMX;902.42;901.67;902.42;1876.562
200607181005;OMX;902.79;899.08;899.08;2169.0786
200607181010;OMX;900.23;899.31;899.99;2273.2852
200607181015;OMX;900.4;900.14;900.36;2501.3872
200607181020;OMX;900.56;899.57;900.36;2638.5354
200607181025;OMX;900.6;899.4;900.6;2733.7405
200607181030;OMX;900.51;898.08;898.08;2879.9033
200607181035;OMX;897.43;896.61;897.43;3129.677
200607181040;OMX;896.75;894.82;894.82;3363.9602
200607181045;OMX;895.49;895.06;895.35;3440.5356
200607181050;OMX;896.22;895.72;896.22;3548.0488
200607181055;OMX;896.34;895.39;895.39;3629.3984
200607181100;OMX;896.26;895.78;895.93;3688.2361
200607181105;OMX;896.22;895.59;896.13;3864.1135
200607181110;OMX;896.03;895.26;895.59;3923.0249
200607181115;OMX;896.12;895.37;896.04;3992.8401
200607181120;OMX;895.64;895.22;895.26;4124.2271
200607181125;OMX;895.56;895.17;895.45;4383.77
200607181130;OMX;896.3;895.67;896.13;4434.0747
200607181135;OMX;896.75;896.34;896.75;4502.4209
200607181140;OMX;896.79;896.06;896.47;4541.2412
200607181145;OMX;896.67;895.86;896.67;4594.1504
200607181150;OMX;896.86;896.27;896.45;4671.6064
200607181155;OMX;898.74;896.88;898.74;4892.2583
200607181200;OMX;896.89;893.56;893.56;5064.459
200607181205;OMX;893.96;893.51;893.51;5166.0283
200607181210;OMX;893.15;892.63;892.98;5325.2065
200607181215;OMX;893.02;891.98;892.13;5357.8081
200607181220;OMX;892.27;892.03;892.15;5511.6377
200607181225;OMX;892.09;891.88;891.89;5571.8677
200607181230;OMX;891.39;890.68;890.68;5625.1694
200607181235;OMX;891.64;890.68;891.49;5702.71
200607181240;OMX;892.41;891.62;892.2;5748.2095
200607181245;OMX;892.42;891.95;892.42;5791.3262
200607181250;OMX;892.75;892.33;892.68;5909.8169
